Cls,IntA,IntB
1,O60244,Q9BWU1
1,Q16539,Q9BY84
1,Q8NHL6,P17693
1,P04035,O94905
1,Q16539,Q16829
1,P09429,P28356
1,Q9NX70,Q6P2C8
1,Q9NX70,O75586
1,Q9NX70,Q9Y3C7
1,P29622,P06870
1,Q9NX70,P61218
1,Q9NX70,P62875
1,P55010,P47813
1,Q16539,Q9H0W5
1,P47813,O94829
1,P15090,Q05469
1,P13861,Q92667
1,P19338,P06748
1,P45974,Q92995
1,P05455,Q15126
1,Q92667,P10644
1,P52272,O75365
1,P49336,Q92830
1,P49336,Q9Y5B0
1,Q99996,Q05586
1,Q93074,Q9BUE0
1,Q93074,Q9NPJ6
1,O75969,Q14344
1,Q9UN86,O95363
1,P55209,Q8IUE6
1,P10644,P62993
1,Q8N5M1,Q6A162
1,O95402,Q96RN5
1,Q6P2Q9,Q96DI7
1,Q6P2Q9,Q15029
1,Q6P2Q9,Q53GS9
1,Q6P2Q9,O95391
1,Q6P2Q9,Q9BUQ8
1,Q8TEX9,Q9Y2Q3
1,P27695,Q96EB6
1,P10599,P25942
1,O75940,P39023
1,P33402,Q02153
1,Q15170,Q9Y4C1
1,Q9Y2Q3,Q9UGP8
1,Q9Y2Q3,P04843
1,Q9Y2Q3,P39656
1,O60739,P46781
1,O15520,P21802
1,P21802,P09038
1,P29322,P06241
1,Q15773,Q15126
1,O15479,P49207
1,O15479,Q9BS40
1,O15479,P62280
1,Q9NYU2,O95388
1,P39023,Q9Y5S2
1,P63208,P61024
1,P36956,O75586
1,Q9UL63,Q7L5Y9
1,Q9Y6E0,Q14BN4
1,P63208,P0C2W1
1,P63208,P30304
1,P17676,P18146
1,P63208,Q8NEZ5
1,P17676,P37231
1,Q16778,Q13043
1,P62805,Q9Y294
1,Q9NY93,P37108
1,P31939,O14979
1,Q07021,Q7Z434
1,Q6XUX3,P24539
1,P62805,P33992
1,P37231,Q15596
1,P37231,P28702
1,Q15418,P16220
1,Q15418,P50616
1,P62633,P49207
1,P51955,Q8NG66
1,Q01974,Q15038
1,P62633,Q8TDN6
1,P51955,Q5T7B8
1,P56524,P13056
1,Q01804,P04181
1,P04150,Q04206
1,P56524,Q9UKV0
1,P56524,P27348
1,P56524,P03372
1,O75688,P05783
1,Q01105,Q15078
1,Q01105,P38936
1,O75688,P04083
1,Q15323,Q9Y2H1
1,Q01105,P26583
1,Q92844,Q5D1E8
1,Q15323,Q9Y4E8
1,Q01105,Q96G74
1,Q01105,P68431
1,Q9NQ29,Q8IWX8
1,O95071,P06401
1,P50616,Q15797
1,Q7L1Q6,Q9Y6E2
1,Q15052,Q14155
1,Q9BRX2,O75746
1,Q9Y2H1,Q9H8S9
1,Q9Y2H1,Q7L9L4
1,Q05516,Q9UQL6
1,P17252,Q9UBN7
1,Q05516,P23769
1,Q05516,P35226
1,P14598,Q15080
1,P08579,P63162
1,Q9Y4E8,P60604
1,Q99836,O00206
1,Q99836,P58753
1,Q07954,O75052
1,Q99836,O60603
1,Q9NPF4,Q9BUN5
1,Q99836,Q92985
1,Q99836,Q9NR96
1,Q9BZE4,Q15050
1,P81605,Q9Y5S2
1,Q16658,P40692
1,P04843,Q70CQ1
1,Q9NYJ8,P19838
1,P05771,Q96HC4
1,Q9NYJ8,Q9UDY8
1,Q15758,O94966
1,Q9NYJ8,P03372
1,Q9P2I0,Q9UKF6
1,Q9H0E2,O60784
1,Q9Y6J8,Q9UBB4
1,P41220,P50148
1,Q92934,P60903
1,P41220,P30679
1,P41220,P60228
1,Q92934,Q07812
1,P47755,O00399
1,O14979,Q14197
1,Q9Y2Z4,Q70CQ1
1,Q13823,O95478
1,Q92900,P38919
1,P62273,P62851
1,Q92900,P62424
1,Q9Y375,O75489
1,O15530,O00141
1,Q9H0A0,Q9NXG2
1,O60783,Q9H9J4
1,O14656,Q9P003
1,Q86VP6,Q9BTE7
1,P21796,Q15388
1,P21796,P06396
1,P49790,O00410
1,P49790,Q9HAV4
1,P49790,Q9HC62
1,P21796,Q9BZ23
1,Q76L83,Q01167
1,Q9Y6I3,Q9UBC2
1,Q02156,P08238
1,Q9Y6I3,Q96CW1
1,P42566,Q9NZM3
1,P42566,P62140
1,Q9NUG6,Q9H6T3
1,Q16236,Q9ULX9
1,Q9BZ23,O14827
1,O76021,O00567
1,Q9UL62,Q9UBN4
1,Q9UL62,Q9NZ72
1,Q05513,Q13469
1,Q05513,Q13158
1,Q9Y4C0,Q8N2Q7
1,Q9BTT4,P36954
1,Q05513,P41743
1,Q15428,P62316
1,Q9P1T7,P17735
1,Q13469,P16220
1,Q13501,P41743
1,Q13501,P51617
1,Q9H9G7,Q9HCK5
1,Q9H9G7,Q8NDV7
1,O15047,Q6UXN9
1,Q13501,Q9H0R8
1,Q13501,Q9UDY8
1,Q13501,Q14145
1,O75340,P25445
1,Q13501,Q969Q1
1,P63162,Q7L2J0
1,P40227,Q8NHV4
1,Q13501,Q15334
1,Q9UDY2,Q9P2M7
1,Q13884,O95477
1,Q9Y4K3,O43353
1,Q96I25,Q8IWZ8
1,Q9Y4K3,Q9NYJ8
1,Q9P013,Q8WYA6
1,Q9Y4K3,O43734
1,Q9Y4K3,Q96CG3
1,Q13425,P46939
1,Q9Y6J9,Q96ES7
1,Q13425,Q9Y2H9
1,Q9Y4K3,Q86XR7
1,Q9H492,Q9BQS8
1,Q9H492,P68371
1,P50402,P35222
1,Q9Y4K3,Q9NQC7
1,P50402,Q8WWI1
1,Q9Y4K3,Q99460
1,Q8NF91,P02545
1,Q86SE9,Q8IY57
1,Q9Y4K3,O15067
1,Q68DV7,Q2MKA7
1,O43516,P08631
1,P13010,P12956
1,Q15642,P40763
1,Q9NZM3,Q86WN1
1,Q9Y4K3,P49768
1,Q70EL2,Q96KR1
1,P51572,Q15629
1,Q70EL2,Q8N5C6
1,P51572,Q6Y1H2
1,Q9Y4K3,Q9BV68
1,Q9UPT9,Q9Y2G5
1,Q9UPT9,Q86TJ2
1,Q15014,Q86YC2
1,Q15014,Q96HT8
1,P06744,Q460N5
1,Q5JY77,Q7KZI7
1,Q96SB8,Q9NXX6
1,Q8IY57,Q969R5
1,P11940,O43432
1,Q9NPB6,Q8TEW0
1,Q9NXR8,Q9NQC1
1,Q9H2F5,Q6PIV2
1,P11940,Q9Y5S9
1,O75689,P48729
1,P11940,Q14106
1,P62714,Q9Y6E0
1,O75665,Q4AC94
1,O75665,Q8N0Z3
1,Q9H7Z6,Q8N5Y2
1,O60346,Q8TBZ3
1,P84103,Q8WXA9
1,P61088,Q96EP1
1,P61088,Q9H992
1,O94966,P06737
1,O94966,Q9H9S3
1,Q9BXB5,O75323
1,Q9P2R7,P53597
1,Q9P2R7,O00487
1,Q16625,P08034
1,P05067,P49810
1,P62068,Q8TBZ3
1,P05067,P56817
1,Q9UHP3,Q8WZ19
1,Q9UQL6,Q04917
1,P05067,P51572
1,Q70EK8,Q7Z794
1,P11441,Q6L8Q7
1,P05067,O96018
1,P22748,P02730
1,Q8TAF3,Q8N680
1,P05067,Q96AY2
1,Q92598,P00558
1,P29274,P12814
0,P78540,Q9NZJ9
0,Q92535,Q8NDX1
0,Q8NA58,P32322
0,Q8NCG5,Q9UNP9
0,Q8NCG5,O95931
0,Q8NA58,Q9BYN8
0,P78540,Q99622
0,Q8NA58,Q9P0J6
0,Q8NA58,Q9BYD3
0,Q92535,Q9UHI7
0,Q8NA58,P51398
0,Q92535,P12314
0,Q92535,O15399
0,Q9H1N7,Q9Y6X5
0,Q9H1N7,Q9GZY6
0,Q9H1N7,Q9BZJ8
0,Q8NCG5,Q9NQ55
0,Q8NCG5,Q15327
0,Q9H1N7,P32418
0,Q9H1N7,Q01638
0,Q8NA58,Q9P2E8
0,Q8NA58,Q92805
0,P78540,Q9NYW8
0,Q9H1N7,P22888
0,Q9H1N7,Q86VD7
0,P78540,P30939
0,Q92535,Q01959
0,P78540,P35498
0,Q8NCG5,Q92800
0,Q92535,Q14254
0,Q9HBI6,Q9NV70
0,Q92535,P28472
0,Q8NCG5,Q8WW12
0,Q8NCG5,Q8WZ19
0,Q92535,Q9H3R2
0,P78540,Q8IU80
0,Q8NCG5,Q9Y4Y9
0,Q9HBI6,O00214
0,Q92535,P15144
0,P78540,Q8NE79
0,P78540,Q5JWF2
0,Q9HBI6,Q8NEV4
0,Q92535,Q6PHW0
0,P52848,Q8WYK0
0,Q9HBI6,Q9HCE6
0,Q9HBI6,Q86V25
0,Q8NCG5,Q8N414
0,P52848,Q8NDC4
0,Q8NCG5,Q6PJP8
0,Q8NCG5,O60381
0,P52848,Q502W6
0,Q92535,P62079
0,Q9HBI6,Q9BZL4
0,P52848,P26374
0,Q92535,P18505
0,Q92535,Q9UQ49
0,P78540,P25105
0,Q92535,Q6P087
0,Q8NCG5,O75528
0,Q8NCG5,Q9BQ69
0,P52848,P35900
0,P78540,Q9H1N7
0,P52848,Q6ZU15
0,P78540,Q9NYG2
0,Q9HBI6,Q8IX05
0,P52848,Q8IXV7
0,Q8NCG5,O95926
0,Q9HBI6,P33764
0,Q9HBI6,Q8IYA6
0,Q92535,Q9Y291
0,P78540,Q96PC5
0,Q9HBI6,Q9Y216
0,P52848,Q96IY1
0,Q92535,Q96EL2
0,Q9HBI6,Q9Y4C4
0,Q9HBI6,O75334
0,Q9HBI6,O43402
0,Q9HBI6,Q5VWZ2
0,Q92535,Q9NWQ9
0,P78540,Q6UWP7
0,P78540,Q9UKY4
0,Q92535,Q5JTZ9
0,Q8NCG5,Q96HI0
0,P78540,Q9BVA6
0,Q92535,Q9BX68
0,P78540,Q8N8N0
0,Q9HBI6,Q86VV8
0,Q8NCG5,Q9HCU8
0,Q8NCG5,Q8NDX5
0,P52848,Q9NZV8
0,Q92535,Q92665
0,P52848,P55017
0,Q8NCG5,P55199
0,Q9P0U1,Q8TED9
0,Q92535,P17568
0,P52848,P15382
0,Q92535,P05166
0,Q9P0U1,Q2M3C7
0,Q8NCG5,O75164
0,Q8NCG5,Q9NPE3
0,P52848,P78423
0,Q8NCG5,Q9HB58
0,P52848,P08913
0,P52848,P22557
0,P52848,Q86VD7
0,P52848,O75324
0,Q9P0U1,Q8IZL2
0,Q9P0U1,Q8WWY6
0,P52848,P62072
0,Q9HBI6,Q9H6D7
0,Q8NCG5,Q9HBE1
0,Q92535,Q9P253
0,P52848,Q9HB03
0,Q92535,Q92622
0,Q9P0U1,P42658
0,Q92535,Q14108
0,Q9P0U1,P16581
0,Q9BRL7,Q9UHG0
0,Q9BRL7,Q9ULW8
0,Q9HBI6,Q8IYX8
0,Q969S0,Q8TER5
0,Q969S0,P49638
0,Q8NCG5,Q8IZP1
0,Q9BRL7,Q9NVX0
0,Q9P0U1,Q9HB20
0,Q9HBI6,Q5D862
0,Q9HBI6,Q9UBP9
0,Q969S0,Q92874
0,Q9P0U1,Q96L58
0,Q8NCG5,Q6ZTN6
0,Q9BRL7,Q5TCY1
0,Q8NCG5,P78310
0,Q8NCG5,Q9NZQ7
0,Q8NCG5,Q13733
0,Q9HBI6,Q7L8A9
0,Q9BRL7,Q9BYJ4
0,Q9BRL7,Q16612
0,Q9HBI6,Q8IY18
0,Q9HBI6,Q7L2Z9
0,Q70HW3,Q9P2A4
0,Q9BRL7,P08729
0,Q70HW3,Q8WY41
0,Q8NCG5,Q99572
0,Q8NCG5,Q9H2H9
0,Q9BRL7,Q8TAC2
0,Q8NCG5,O15552
0,Q9HBI6,Q969F1
0,Q9BRL7,Q9H0A6
0,Q8NCG5,Q5VV43
0,Q9BRL7,Q5SQI0
0,Q9BRL7,Q7Z2X4
0,Q8NCG5,Q8IU80
0,Q8NCG5,Q96QZ7
0,Q969S0,Q9BXU7
0,Q9BRL7,O00423
0,Q8NCG5,Q96BF3
0,Q969S0,Q9UJW9
0,Q9HBI6,P07305
0,Q70HW3,Q16612
0,Q9BRL7,Q92615
0,Q969S0,P13385
0,Q9BRL7,Q9HCC9
0,Q8NCG5,Q06495
0,Q9HBI6,Q9UIG0
0,Q969S0,Q9NSA0
0,Q969S0,Q8NER1
0,Q9HBI6,Q6P1K2
0,Q70HW3,Q9NRV9
0,Q969S0,Q99572
0,Q9BRL7,Q6NZ67
0,Q70HW3,P29728
0,Q9HBI6,Q8IU81
0,Q70HW3,Q53H96
0,Q969S0,Q5SQ64
0,Q9HBI6,Q15543
0,Q8NCG5,P20594
0,Q70HW3,Q502W6
0,Q70HW3,Q86TX2
0,Q9BRL7,P29536
0,Q8NCG5,Q9H221
0,Q9HBI6,Q8WV22
0,Q70HW3,Q5VVQ6
0,Q969S0,Q9BT30
0,Q8NCG5,Q9HBU9
0,Q9BRL7,Q00587
0,Q9HBI6,Q8TBE0
0,Q9BRL7,Q49A88
0,Q9HBI6,P35398
0,Q9BRL7,Q86YV0
0,Q9BRL7,Q7L3B6
0,Q70HW3,Q96CT7
0,Q969S0,Q8IU68
0,Q9BRL7,Q8N4N8
0,Q9HBI6,Q96MF7
0,Q9HBI6,Q9Y3Y2
0,Q70HW3,Q96KP4
0,Q8NCG5,P06729
0,Q9BRL7,O95834
0,Q70HW3,Q14CX7
0,Q96L58,Q8N9F7
0,Q70HW3,Q5JTW2
0,Q8NCG5,Q92843
0,Q96L58,O76070
0,Q96L58,Q9HCE6
0,Q96L58,Q9UJP4
0,Q96L58,Q9NRV9
0,Q8NCG5,O43181
0,Q70HW3,Q7L3B6
0,Q96L58,Q502W6
0,Q8NCG5,Q9BYC8
0,Q8NCG5,Q9NZE8
0,Q9HBI6,Q8N3Z6
0,Q70HW3,O75688
0,Q70HW3,Q9BR76
0,Q96L58,P59826
0,Q9BRL7,Q8TC76
0,Q9BRL7,Q7L8A9
0,Q8NCG5,Q9UQ90
0,Q9HBI6,P51452
0,Q70HW3,Q4AC94
0,Q9HBI6,O60231
0,Q70HW3,Q5T7B8
0,Q9BRL7,Q9Y222
0,Q8NCG5,Q9P032
0,Q9HBI6,P42658
0,Q8NCG5,Q9Y2R5
0,Q9HBI6,Q401N2
0,Q70HW3,Q9NUV9
0,Q70HW3,Q6ZU15
0,Q70HW3,Q9UBP9
0,Q70HW3,Q9UHB4
0,Q70HW3,O15247
0,Q8NCG5,Q8N6S4
0,Q9HBI6,Q8NDX1
0,Q70HW3,Q02833
0,Q70HW3,Q9UN19
0,Q96L58,Q15327
0,Q9BRL7,Q8IX15
0,Q9BRL7,Q2NKJ3
0,Q9HBI6,Q01453
0,Q9BRL7,Q8TAS1
0,Q8NCG5,Q8N138
0,Q9BRL7,Q9UBT6
0,Q70HW3,Q9Y2U8
0,Q9BRL7,Q9Y217
0,Q9BRL7,Q9UBU7
0,Q96L58,Q6ISB3
0,Q96L58,Q58F21
0,Q8NCG5,Q9BVK8
0,Q70HW3,Q15327
0,Q9BRL7,Q92989
0,Q9BRL7,P82970
0,Q8NCG5,Q96S52
0,Q9BRL7,Q9Y580
0,Q9BRL7,Q9BXW9
0,Q70HW3,Q9H9L3
0,Q8NCG5,Q9BPW9
0,Q70HW3,O15514
0,Q9HBI6,Q03405
0,Q9BRL7,O14867
0,Q9HBI6,O00602
0,Q8NCG5,P78329
0,Q96L58,Q5H9S7
0,Q9HBI6,P60201
0,Q96L58,Q9P1Z0
0,Q8NCG5,Q969R8
0,Q9BRL7,Q8NFT6
0,Q96L58,Q5VVJ2
0,Q96L58,Q8TBK2
0,Q9HBI6,P51172
0,Q70HW3,Q14781
0,Q8NCG5,Q12980
0,Q8NCG5,O60635
0,Q8NCG5,Q96S96
0,Q9BRL7,Q9BYH8
0,Q9BRL7,Q9H981
0,Q8NCG5,Q8NHP8
0,Q9BRL7,P83876
0,Q8NCG5,Q8N682
0,Q70HW3,Q9HB65
0,Q96L58,P43003
0,Q70HW3,Q9H4W6
0,Q70HW3,Q96JC9
0,Q96L58,Q8N9M5
0,Q9HBI6,Q13325
0,Q96L58,O75781
0,Q9HBI6,P30301
0,Q9BRL7,Q9Y4X0
0,Q9HBI6,Q5T3U5
0,Q70HW3,Q9C0J8
0,Q96L58,Q96BF3
0,Q70HW3,Q8N567
0,Q96L58,O75882
0,Q70HW3,O75937
0,Q9BRL7,Q9UBH6
0,Q9HBI6,Q9BVS5
0,Q9HBI6,Q8WV60
0,Q9HBI6,Q8TDB4
0,Q9Y2D2,Q9NVR7
0,Q70HW3,Q8TBF4
0,Q9Y2D2,Q9NUJ7
0,Q9BRL7,P11215
0,Q70HW3,Q6ZRQ5
0,Q9Y2D2,Q5K651
0,Q96L58,Q96FL8
0,Q9HBI6,O95900
0,Q70HW3,Q969J2
0,Q9BRL7,Q8N4S9
0,Q96L58,Q5TEU4
0,Q9BRL7,Q9Y2C5
0,Q70HW3,Q9GZL7
0,Q70HW3,Q9UHJ3
0,Q96L58,Q9BT30
0,Q9BRL7,P21917
0,Q9Y2D2,Q86VQ0
0,Q9HBI6,Q8N4Q1
0,Q70HW3,O60765
0,Q9Y2D2,Q03426
0,Q9BRL7,Q16820
0,Q9HBI6,O75843
0,Q70HW3,Q6UB99
0,Q96L58,Q96NN9
0,Q9BRL7,Q9Y6R1
0,Q9HBI6,Q9HB20
0,Q70HW3,O96020
0,Q70HW3,O15446
0,Q9BRL7,P21709
0,Q96L58,Q8WU17
0,Q9Y2D2,Q2V2M9
0,Q9BRL7,Q01638
0,Q9BRL7,P28472
0,Q9Y2D2,Q8IXV7
0,Q70HW3,P36954
0,Q9HBI6,Q9Y6B7
0,Q96L58,Q96DZ1
0,Q9BRL7,P20138
0,Q9HBI6,Q92820
0,Q9HBI6,Q9BWS9
0,Q9Y2D2,Q8TC76
0,Q9HBI6,Q12980
0,Q9BRL7,P22459
0,Q96L58,P23141
0,Q9BRL7,P25105
0,Q9BRL7,Q9BQ31
0,Q9HBI6,Q8TBB6
0,Q70HW3,Q8NBT2
0,Q96L58,Q8NHP8
0,Q9BRL7,P52799
0,Q70HW3,O95696
0,Q96L58,Q9UMR5
0,Q9Y2D2,Q8HWS3
0,Q9Y2D2,Q96T68
0,Q70HW3,Q8IVW6
0,Q9BRL7,P08913
0,Q9Y2D2,Q99590
0,Q9Y2D2,Q15543
0,Q9Y2D2,Q8N414
0,Q9UJJ9,Q9Y4H4
0,Q6ZWL3,Q8WVK7
0,Q6ZWL3,Q9NRV9
0,Q9BRL7,Q53H12
0,Q6ZWL3,Q9BRF8
0,Q9UJJ9,Q8WUH2
0,Q9Y2D2,Q8TE85
0,Q6ZWL3,Q8IX05
0,Q70HW3,Q13641
0,Q9BRL7,Q9HAV7
0,Q6ZWL3,P26374
0,Q9BRL7,P82912
0,Q70HW3,Q9Y210
0,Q6ZWL3,Q15048
0,Q70HW3,Q8NAC3
0,Q70HW3,Q13733
0,Q9UJJ9,O43679
0,Q9BRL7,O60783
0,Q9UJJ9,O43613
0,Q6ZWL3,Q9NR23
0,Q70HW3,P26012
0,Q9Y2D2,Q8WVB6
0,Q9Y2D2,Q96BF6
0,Q70HW3,O60503
0,Q9BRL7,P05165
0,Q6ZWL3,O75602
0,Q9UJJ9,Q6PP77
0,Q70HW3,Q9Y624
0,Q9Y2D2,Q8WXA8
0,Q6ZWL3,Q9NRY2
0,Q70HW3,P17658
0,Q6ZWL3,Q96T68
0,Q6ZWL3,Q8WTR7
0,Q70HW3,O43525
0,Q9Y2D2,Q9Y2T6
0,Q9BRL7,Q86Y38
0,Q6ZWL3,Q9UL49
0,Q9UJJ9,P18505
0,Q70HW3,O95256
0,Q9UJJ9,P10109
0,Q9BRL7,P10124
0,Q9UJJ9,Q9UGC7
0,Q9Y2D2,Q9Y6J6
0,Q9UJJ9,Q68CK6
0,Q9BRL7,Q96JB2
0,Q70HW3,Q70Z44
0,Q6ZWL3,Q96EU6
0,Q9UJJ9,Q2TAA5
0,Q9UJJ9,Q92535
0,Q6ZWL3,Q8NCT1
0,Q9UJJ9,Q96PC5
0,Q9Y2D2,O15554
0,Q9UJJ9,Q8N2F6
0,Q6ZWL3,Q9UHC9
0,Q70HW3,Q16853
0,Q9BRL7,Q92820
0,Q9BRL7,Q8TBC3
0,Q6ZWL3,Q8NDX1
0,Q9BRL7,Q9NUN5
0,Q70HW3,Q9NQA5
0,Q70HW3,Q13237
0,Q9BRL7,O60635
0,Q6ZWL3,O15554
0,Q6ZWL3,P41595
0,Q9BRL7,P51688
0,Q9UJJ9,O15321
0,Q9Y2D2,Q14833
0,Q9BRL7,Q8WTW4
0,O00253,Q8NEX9
0,Q70HW3,O00481
0,Q9BRL7,Q9NXC5
0,Q6ZWL3,Q9Y6R1
0,O00253,Q9C0I1
0,Q96PC5,Q9NP86
0,Q6ZWL3,Q9H3Z4
0,Q70HW3,Q8IYV9
0,O00253,Q5H9J7
0,O00253,Q9UBG3
0,Q70HW3,P06729
0,Q6ZWL3,P40199
0,O00253,A8MTJ3
0,Q9Y2D2,Q8WUG5
0,Q6ZWL3,Q9Y6L6
0,O00253,Q9H6X4
0,Q6ZWL3,Q86UN2
0,O00253,Q9BYV8
0,O00253,O76096
0,Q6ZWL3,Q5U5X0
0,O00253,Q8N8W4
0,O00253,P60321
0,Q6ZWL3,P21549
0,Q6ZWL3,O75394
0,O00253,Q8NHW3
0,Q9Y2D2,Q14957
0,O00253,Q14149
0,Q6ZWL3,Q9BW72
0,Q6ZWL3,Q9BQC6
0,O00253,Q8TC56
0,Q70HW3,Q9UK23
0,Q9Y2D2,Q53H12
0,Q96PC5,Q08AG7
0,Q96PC5,Q8IVU3
0,Q96PC5,Q9Y4H4
0,Q6ZWL3,Q86SX6
0,Q70HW3,Q8NEW0
0,Q6ZWL3,Q9BQ48
0,Q6ZWL3,Q86Y38
0,Q9Y2D2,Q8IXI2
0,O00253,Q9Y2C5
0,O00253,P31645
0,Q70HW3,Q8TC12
0,Q9Y2D2,Q9BYC2
0,O00253,P52803
0,Q96PC5,Q5K651
0,O00253,Q70Z44
0,Q9Y2D2,O95900
0,Q96PC5,Q9UKI2
0,Q70HW3,Q9NPG8
0,O00253,Q9HBU9
0,Q70HW3,Q9H6R6
0,O00253,Q8IYJ3
0,O00253,P22459
0,Q9Y2D2,Q8WVM0
0,Q9Y2D2,Q9NPH0
0,Q70HW3,Q86XL3
0,Q70HW3,Q9H8H3
0,Q9Y2D2,P11712
0,Q7Z403,O76070
0,Q70HW3,Q9HBI6
0,Q9Y2D2,Q9NUD9
0,Q96PC5,Q96M11
0,O00253,Q9H5J4
0,Q7Z403,Q9H6A0
0,Q7Z403,Q9HCE6
0,Q96PC5,Q8NFX7
0,Q7Z403,Q9UPN7
0,Q7Z403,Q96A44
0,O00253,Q5BJD5
0,Q70HW3,Q9BVA6
0,Q7Z403,O43182
0,Q70HW3,Q9UBY8
0,Q70HW3,Q9UHL4
0,Q7Z403,Q9BXB5
0,Q9Y2D2,Q53R12
0,Q7Z403,Q8TD20
0,Q96EC8,Q8N9V6
0,Q70HW3,Q96S96
0,Q7Z403,Q9BY32
0,Q70HW3,Q8NCC3
0,Q70HW3,Q96S15
0,Q96PC5,Q9NRY2
0,Q5HYK3,O60760
0,Q7Z403,P41238
0,Q9Y2D2,Q6UWP7
0,Q9Y2D2,Q6ZXV5
0,Q9Y2D2,P54219
0,Q5HYK3,Q8TCF1
0,Q9Y2D2,Q5BJD5
0,Q96EC8,Q14833
0,Q96EC8,Q6UVM3
0,Q9Y2D2,Q9H269
0,Q96PC5,Q9H9L4
0,Q96PC5,Q9H161
0,Q7Z403,Q86VV8
0,Q9Y2D2,Q86WC4
0,Q7Z403,Q8WTS1
0,Q96PC5,Q9BXL8
0,Q7Z403,Q9Y240
0,Q96PC5,Q9NPA8
0,Q96PC5,O94941
0,Q96EC8,Q96PC5
0,Q7Z403,Q8WXG6
0,Q9Y548,Q502W6
0,Q5HYK3,P57735
0,Q9BTX3,Q8NEX9
0,Q96PC5,P82970
0,Q7Z403,Q8N841
0,Q9Y548,Q8IUC4
0,Q9Y548,Q9BXL6
0,Q96PC5,O43325
0,Q5HYK3,Q9ULT6
0,Q7Z403,Q8NEL9
0,Q9Y548,O43325
0,Q5HYK3,Q9ULL4
0,Q7Z403,Q96AX9
0,Q9BTX3,P41238
0,Q7Z403,P04114
0,Q96PC5,O43679
0,Q9Y548,Q9Y2T6
0,Q5HYK3,Q9UL62
0,Q5HYK3,Q86Y38
0,Q7Z403,Q9Y3B6
0,Q7Z403,Q8IWE5
0,Q9Y548,P48664
0,Q96PC5,Q8NBT2
0,Q96PC5,Q53H47
0,Q96PC5,P57735
0,Q7Z403,P35237
0,Q7Z403,Q9NZD4
0,Q96PC5,Q8NCT1
0,Q9Y548,Q9NSD5
0,Q96PC5,Q14D04
0,Q5HYK3,Q8TBB6
0,Q96PC5,P28222
0,Q96PC5,P53708
0,Q96PC5,Q9NSA0
0,Q96PC5,Q01453
0,Q7Z403,Q9BVA0
0,P15907,Q53GG5
0,Q9BTX3,Q2NKJ3
0,Q7Z403,Q02833
0,P49753,Q8NDC4
0,Q9BTX3,Q58F21
0,Q96PC5,O95180
0,P15907,O14613
0,Q96PC5,P31645
0,Q7Z403,Q6NZY4
0,Q7Z403,Q9GZS1
0,Q96PC5,Q14833
0,Q96PC5,Q6UVM3
0,Q7Z403,Q5VUG0
0,Q96PC5,Q8NE79
0,Q9BTX3,Q9NPE3
0,P49753,P29762
0,Q7Z403,O00488
0,P49753,Q5U5Z8
0,Q7Z403,Q96BN2
0,P15907,P59826
0,P15907,Q969Q5
0,Q7Z403,Q86YN6
0,Q96PC5,P27487
0,P49753,Q9UPM9
0,Q7Z403,Q9BT43
0,P49753,Q96PF2
0,Q9BTX3,Q12791
0,P49753,Q8N427
0,P15907,Q6ZU15
0,Q96PC5,Q9NZV1
0,Q9BTX3,O15552
0,P49753,Q96S38
0,Q96PC5,Q3SXY8
0,Q96PC5,P40199
0,Q7Z403,O00358
0,Q7Z403,P57081
0,P49753,P84074
0,P49753,Q8NFX7
0,Q96PC5,P14867
0,Q9BTX3,Q16820
0,P15907,Q8HWS3
0,P15907,Q96AV8
0,Q96PC5,Q5QGZ9
0,Q9BTX3,Q96P31
0,P15907,Q9NRY7
0,P15907,Q96EU6
0,Q96PC5,P08913
0,P49753,Q9NQ75
0,P49753,Q8TC76
0,P49753,Q9Y222
0,Q96PC5,Q86UT6
0,P15907,Q8N9M5
0,Q7Z403,Q9UJA3
0,Q7Z403,Q5FWF4
0,Q96PC5,Q8TDB4
0,P49753,Q2NKJ3
0,Q96PC5,O60220
0,Q7Z403,P29375
0,P49753,Q15699
0,Q7Z403,O15541
0,P49753,Q3YBR2
0,Q96PC5,Q9NRP2
0,Q9BTX3,Q96T66
0,Q7Z403,Q8TD26
0,Q9BTX3,P54098
0,Q96PC5,P51970
0,P49753,Q9UPS6
0,Q7Z403,P54278
0,Q96PC5,Q5SXM8
0,Q96PC5,Q9NPH0
0,Q96PC5,Q9NRX2
0,Q9BTX3,Q5SRI9
0,Q96PC5,P17568
0,Q9BTX3,Q96MW5
0,Q9BTX3,Q969R8
0,P15907,Q8N573
0,Q7Z403,Q8NG57
0,Q9BTX3,O15321
0,P49753,A8K7I4
0,Q96PC5,Q9ULW5
0,P15907,Q9HB03
0,Q96PC5,Q96AA8
0,O14756,O60760
0,P49753,Q8N9M5
0,P15907,Q9BY08
0,P15907,P05177
0,Q7Z403,P49005
0,P49753,Q9GZY6
0,Q96PC5,Q5VIR6
0,Q7Z403,Q9UNS1
0,P49753,Q9ULT6
0,Q96PC5,Q9UJY4
0,O14756,O14613
0,P49753,Q5SQ64
0,Q96PC5,P51798
0,Q12893,Q5TCY1
0,O14756,Q8N960
0,Q12893,Q9HCE6
0,Q96PC5,Q96NA2
0,Q7Z403,Q9Y2R4
0,Q12893,O43182
0,P49753,Q96PJ5
0,Q12893,Q6DT37
0,P49753,Q01959
0,P49753,P60201
0,O14756,Q9Y6Q1
0,Q7Z403,P32246
